id,key,value,type
2417973487,power,tower,regular
2417977692,power,tower,regular
2452382533,highway,motorway_junction,regular
2452382533,ref,318,regular
2485281625,amenity,pharmacy,regular
2486307476,highway,traffic_signals,regular
2499443171,highway,traffic_signals,regular
2514253300,highway,turning_circle,regular
2515809029,highway,turning_circle,regular
2586181750,railway,level_crossing,regular
2586181770,railway,level_crossing,regular
2586263046,railway,level_crossing,regular
2589929428,railway,level_crossing,regular
2596985565,railway,level_crossing,regular
2596993175,highway,traffic_signals,regular
2677379139,power,tower,regular
2677600613,power,tower,regular
2796701019,city,Butler,addr
2796701019,housenumber,12501,addr
2796701019,postcode,53007,addr
2796701019,state,WI,addr
2796701019,street,West Arden Place,addr
2796701019,amenity,fuel,regular
2796701019,name,Express Convenience Centers,regular
2796701019,note,Hours:   Monday-Friday: 24 Hours Saturday: 5:00AM - 10:00PM Sunday: 7:00AM - 9:00PM,regular
2796701019,operator,Cathy B.,regular
2796701019,bitcoin,yes,payment
2796701019,phone,(262) 373-0888,regular
2796701019,website,http://www.evergreenfuelstop.com,regular
2796701019,wheelchair,yes,regular
2797928822,amenity,place_of_worship,regular
2797928822,denomination,catholic,regular
2797928822,name,St. Alphonsus Church,regular
2797928822,religion,christian,regular
2959433079,amenity,parking,regular
2959433175,amenity,parking,regular
2988548454,man_made,water_tower,regular
3049738058,city,New Berlin,addr
3049738058,housenumber,14460,addr
3049738058,postcode,53151,addr
3049738058,street,College Avenue,addr
3049738058,amenity,bar,regular
3049738058,amenity_1,restaurant,regular
3049738058,name,"Matty's Bar, Grille & Catering",regular
3075977028,highway,traffic_signals,regular
3200338285,highway,turning_circle,regular
3248431769,city,Milwaukee,addr
3248431769,housenumber,1555,addr
3248431769,postcode,53212,addr
3248431769,state,WI,addr
3248431769,street,North Rivercenter Drive,addr
3248431769,amenity,cafe,regular
3248431769,phone,+1 414 212 8802,contact
3248431769,website,http://spcafe.davians.com,contact
3248431769,cuisine,american,regular
3248431769,name,Davian's Schlitz Park Café,regular
3248431769,opening_hours,Mo-Fr 07:00-15:00,regular
3248431769,operator,Davians Creative Dining & Catering,regular
3248431769,outdoor_seating,yes,regular
3248431769,smoking,no,regular
3248431769,source,http://www.schlitzpark.com/media/mediafile_attachments/04/174-mapoverview.pdf,regular
3286421901,city,Menomonee Falls,addr
3286421901,housenumber,N56 W13405,addr
3286421901,postcode,53051,addr
3286421901,state,WI,addr
3286421901,street,Silver Spring Drive,addr
3286421901,name,"Sterling Law Offices, S.C.",regular
3286421901,phone,1 414 431 4997,regular
3286421901,website,http://www.sterlinglawyers.com/locations/menomonee-falls-wi/,regular
3484757350,name,Hale Interchange,regular
3484757350,place,locality,regular
3487850026,crossing,zebra,regular
3487850026,highway,crossing,regular
3583857309,highway,turning_circle,regular
3728647989,crossing,zebra,regular
3728647989,highway,crossing,regular
3744351522,railway,level_crossing,regular
3744351582,power,tower,regular
3744351602,power,tower,regular
3744351642,power,tower,regular
3744351662,power,tower,regular
3748373336,highway,traffic_signals,regular
3748373336,traffic_signals,ramp_meter,regular
3802315632,highway,turning_circle,regular
3809208094,amenity,cafe,regular
3809208094,name,Valentine Coffee Company,regular
3811704255,entrance,yes,regular
3811785763,city,Milwaukee,addr
3811785763,housenumber,333,addr
3811785763,postcode,53203,addr
3811785763,state,WI,addr
3811785763,street,North Plankinton Avenue,addr
3811785763,entrance,yes,regular
3813155294,artist_name,Mark di Suvero,regular
3813155294,artwork_type,sculpture,regular
3813155294,height,40',regular
3813155294,material,steel,regular
3813155294,name,The Calling,regular
3813155294,start_date,1982,regular
3813155294,tourism,artwork,regular
3813155294,wikipedia,en:The Calling (di Suvero),regular
3813188394,noexit,yes,regular
3842929811,access,private,regular
3842929811,entrance,main,regular
3842929811,name,Corcoran Lofts Entrance,regular
3844928338,amenity,fountain,regular
3846174104,city,Milwaukee,addr
3846174104,postcode,53204,addr
3846174104,state,WI,addr
3846174104,street,South 13th Street,addr
3846174104,name,Pawn Shop,regular
3846174104,shop,pawnbroker,regular
3861090634,access,public,regular
3861090634,surface,asphalt,regular
3861090774,access,public,regular
3861090774,surface,asphalt,regular
3861090994,highway,turning_circle,regular
3861091476,access,private,regular
3861091476,entrance,yes,regular
3863547922,entrance,main,regular
3863547942,access,private,regular
3863547942,amenity,parking_entrance,regular
3878871156,highway,traffic_signals,regular
3880272997,highway,turning_circle,regular
3880683426,access,private,regular
3880683426,city,Milwaukee,addr
3880683426,country,US,addr
3880683426,housenumber,2508,addr
3880683426,postcode,53215,addr
3880683426,state,WI,addr
3880683426,street,South 14th Street,addr
3880683426,entrance,yes,regular
3880910771,entrance,service,regular
3881107475,access,private,regular
3881107475,entrance,main,regular
3882010815,city,Milwaukee,addr
3882010815,country,US,addr
3882010815,housenumber,140,addr
3882010815,postcode,53204,addr
3882010815,state,WI,addr
3882010815,street,South 1st Street,addr
3882010815,unit,200,addr
3882010815,alt_name,Wisconsin Housing and Economic Development Authority,regular
3882010815,amenity,bank,regular
3882010815,email,info@wheda.com,contact
3882010815,fax,+1.414.227.4704,contact
3882010815,phone,+1-414-227-4039,contact
3882010815,website,http://www.wheda.com,contact
3882010815,name,WHEDA,regular
3882010855,access,private,regular
3882010855,entrance,yes,regular
3882343533,access,private,regular
3882343533,unit,151,addr
3882343533,entrance,yes,regular
3882343714,access,customers,regular
3882343714,entrance,yes,regular
3882343755,access,customers,regular
3882343755,entrance,main,regular
3882343776,artwork_type,sculpture,regular
3882343776,tourism,artwork,regular
3882343845,access,private,regular
3882343845,entrance,yes,regular
3882343866,access,private,regular
3882343866,unit,119,addr
3882343866,entrance,yes,regular
3884138615,access,yes,regular
3884138615,amenity,toilets,regular
3884223087,natural,tree,regular
3884223108,natural,tree,regular
3884223129,natural,tree,regular
3884223149,natural,tree,regular
3888050584,natural,tree,regular
3888050764,natural,tree,regular
3888050784,natural,tree,regular
3888361807,natural,tree,regular
3888361867,natural,tree,regular
3888361947,natural,tree,regular
3888362067,natural,tree,regular
3888419801,noexit,yes,regular
3889319467,website,http://www.summerfest.com,contact
3889319467,name,Summerfest,regular
3889319467,start_date,1968,regular
3889319467,tourism,attraction,regular
3889319467,wikipedia,en:Summerfest,regular
3890695739,access,customers,regular
3890695739,entrance,yes,regular
3890699679,access,delivery,regular
3890699679,entrance,service,regular
3891111157,natural,tree,regular
3892269099,access,private,regular
3892269099,entrance,yes,regular
3892269419,noexit,yes,regular
3892269439,natural,tree,regular
3892269779,natural,tree,regular
3892323431,access,private,regular
3892323431,entrance,yes,regular
3892324371,access,no,regular
3892324371,entrance,yes,regular
3892324431,natural,tree,regular
3892659624,natural,tree,regular
3892661184,natural,tree,regular
3892661224,natural,tree,regular
3892661424,natural,tree,regular
3892661444,natural,tree,regular
3892661484,natural,tree,regular
3892661524,natural,tree,regular
3892661544,natural,tree,regular
3892856764,amenity,parking_entrance,regular
3892856764,name,Entrance,regular
3892856804,access,private,regular
3892856804,barrier,lift_gate,regular
3893849303,access,private,regular
3893849303,amenity,parking_entrance,regular
3893849503,natural,tree,regular
3893849523,natural,tree,regular
3893849563,natural,tree,regular
3893849583,natural,tree,regular
3893849603,natural,tree,regular
3893849643,natural,tree,regular
3893849683,natural,tree,regular
3893849703,natural,tree,regular
3893849723,natural,tree,regular
3894596285,natural,tree,regular
3896787359,natural,tree,regular
3896787379,natural,tree,regular
3896787399,natural,tree,regular
3896787419,natural,tree,regular
3896787439,natural,tree,regular
3896787459,natural,tree,regular
3896787479,natural,tree,regular
3896787519,natural,tree,regular
3896787539,natural,tree,regular
3896787579,natural,tree,regular
3896787599,natural,tree,regular
3896787619,natural,tree,regular
3896787639,natural,tree,regular
3896787679,natural,tree,regular
3896787699,natural,tree,regular
3896787719,natural,tree,regular
3896787759,natural,tree,regular
3896787779,natural,tree,regular
3896787819,natural,tree,regular
3896787879,natural,tree,regular
3896787899,natural,tree,regular
3896787919,natural,tree,regular
3896787939,natural,tree,regular
3896787959,natural,tree,regular
3896787979,natural,tree,regular
3896787999,natural,tree,regular
3896788039,natural,tree,regular
3896788079,natural,tree,regular
3896788099,natural,tree,regular
3896788461,natural,tree,regular
3897192255,natural,tree,regular
3897360084,access,private,regular
3897360084,city,Milwaukee,addr
3897360084,country,US,addr
3897360084,housenumber,8397,addr
3897360084,postcode,53224,addr
3897360084,state,WI,addr
3897360084,street,North 87th Street,addr
3897360084,website,http://www.ritehite.com,contact
3897360084,entrance,main,regular
3897360084,name,Rite-Hite Corporation,regular
3897360124,natural,tree,regular
3897360864,natural,tree,regular
3897360904,natural,tree,regular
3897361365,natural,tree,regular
3897361445,natural,tree,regular
3897361586,natural,tree,regular
3897361626,natural,tree,regular
3897361768,natural,tree,regular
3900535012,city,West Allis,addr
3900535012,housenumber,11076,addr
3900535012,postcode,53227,addr
3900535012,street,West National Avenue,addr
3900535012,phone,+1-414-327-0166,contact
3900535012,website,http://doggonelovely.com,contact
3900535012,entrance,main,regular
3900535012,grooming,yes,regular
3900535012,name,Dog-Gone Lovely,regular
3900535012,opening_hours,"Mo,We-Fr 07:30-16:00; Sa 07:30-15:00",regular
3900535012,pet,dog,regular
3900535012,shop,pet,regular
3902254078,amenity,parking_entrance,regular
3902254078,name,Exit,regular
3902255078,natural,tree,regular
3902255358,unit,21,addr
3902255358,entrance,main,regular
3902352041,natural,tree,regular
3903221702,natural,tree,regular
3903221722,natural,tree,regular
3903727172,access,private,regular
3903727172,amenity,parking_entrance,regular
3903762492,natural,tree,regular
3905682511,natural,tree,regular
3905682791,natural,tree,regular
3905682851,natural,tree,regular
3906021302,ele,201,regular
3906021302,county_id,079,gnis
3906021302,created,08/01/1994,gnis
3906021302,feature_id,1582421,gnis
3906021302,state_id,55,gnis
3906021302,name,WQFM-FM (Milwaukee),regular
3907420019,natural,tree,regular
3907420039,natural,tree,regular
3909777438,natural,tree,regular
3910927359,housenumber,6230,addr
3910927359,street,North Sunny Point Road,addr
3910957357,housenumber,6666,addr
3910957357,street,North River Road,addr
3910957859,housenumber,6271,addr
3910957859,street,North Sunny Point Road,addr
3911191058,name,The Walking Company,regular
3911191058,shop,shoes,regular
3912049952,crossing,traffic_signals,regular
3912049952,highway,crossing,regular
3924926310,natural,tree,regular
3928146861,access,no,regular
3928146861,entrance,yes,regular
3928146901,access,customers,regular
3928146901,entrance,yes,regular
3929900675,artist_name,George Mossman Greenamyer,regular
3929900675,artwork_type,sculpture,regular
3929900675,name,Milwaukee,regular
3929900675,start_date,1989,regular
3929900675,tourism,artwork,regular
3929900675,wikidata,Q6861654,regular
3929900675,wikipedia,en:Milwaukee (Greenamyer),regular
3930648607,type,national;university,flag
3930648607,lit,yes,regular
3930648607,man_made,flagpole,regular
3930648607,operator,University of Wisconsin-Milwaukee,regular
3931681179,amenity,parking_entrance,regular
3931681179,name,Exit,regular
3931681219,access,yes,regular
3931681219,entrance,main,regular
3931681239,access,yes,regular
3931681239,entrance,main,regular
3933409485,natural,tree,regular
3936205514,entrance,main,regular
3946802083,access,delivery,regular
3946802083,amenity,parking_entrance,regular
3946802103,access,private,regular
3946802103,entrance,yes,regular
3946802123,access,delivery,regular
3946802123,amenity,parking_entrance,regular
3946854092,access,no,regular
3946854092,entrance,yes,regular
3950762906,information,board,regular
3950762906,tourism,information,regular
3951887896,access,private,regular
3951887896,entrance,yes,regular
3957447035,access,private,regular
3957447035,city,Milwaukee,addr
3957447035,housenumber,318,addr
3957447035,postcode,53202,addr
3957447035,street,East Chicago Street,addr
3957447035,entrance,main,regular
3958346873,man_made,surveillance,regular
3958346873,surveillance,outdoor,regular
3958346873,type,camera,surveillance
3958346913,man_made,surveillance,regular
3958346913,surveillance,outdoor,regular
3958346913,type,camera,surveillance
3960168040,access,private,regular
3960168040,entrance,yes,regular
3960169760,direction,backward,regular
3960169760,highway,stop,regular
3960331330,entrance,yes,regular
3960817670,city,Milwaukee,addr
3960817670,country,US,addr
3960817670,housenumber,714,addr
3960817670,postcode,53202,addr
3960817670,state,WI,addr
3960817670,street,North Broadway Street,addr
3960817670,phone,+1 414 224 9000,contact
3960817670,website,http://insurance-agency.amfam.com/WI/gregory-felzer/,contact
3960817670,entrance,main,regular
3960817670,name,American Family Insurance,regular
3960817670,office,insurance,regular
3960913236,entrance,yes,regular
3962123642,amenity,parking_entrance,regular
3962514064,highway,traffic_signals,regular
3962796296,amenity,parking_entrance,regular
3962796296,name,Exit,regular
3962796336,entrance,main,regular
3962796396,city,Milwaukee,addr
3962796396,country,US,addr
3962796396,housenumber,710,addr
3962796396,postcode,53202,addr
3962796396,state,WI,addr
3962796396,street,North Jackson Street,addr
3962796396,entrance,main,regular
3962796396,name,600 East Cafe & Business Center,regular
3962888593,crossing,zebra,regular
3962888593,highway,crossing,regular
3963332793,amenity,atm,regular
3963332793,opening_hours,Mo-Fr 08:00-18:00,regular
3964475114,amenity,parking_entrance,regular
3964475114,name,Exit,regular
3964517537,access,delivery,regular
3964517537,amenity,parking_entrance,regular
3964575911,amenity,parking_entrance,regular
3964575911,name,Enter,regular
3964744559,noexit,yes,regular
3964855281,amenity,parking_entrance,regular
3964855321,amenity,post_box,regular
3964855321,brand,USPS,regular
3964855321,operator,USPS,regular
3964900515,access,customers,regular
3964900515,entrance,main,regular
3964903447,noexit,yes,regular
3965019748,amenity,parking_entrance,regular
3965019748,name,Enter,regular
3965020689,entrance,main,regular
3966534901,crossing,traffic_signals,regular
3966534901,highway,crossing,regular
3966671173,entrance,main,regular
3966671173,name,Think Fast! Digital Printing and Graphics,regular
3966671193,access,private,regular
3966671193,entrance,service,regular
3966671213,entrance,yes,regular
3966671573,access,private,regular
3966671573,entrance,service,regular
3966682923,crossing,zebra,regular
3966682923,highway,crossing,regular
3967429171,crossing,zebra,regular
3967429171,highway,crossing,regular
3968909888,barrier,lift_gate,regular
3969276748,natural,tree,regular
3969276868,natural,tree,regular
3969864936,entrance,main,regular
3971821352,barrier,bollard,regular
3971822792,natural,tree,regular
3971992834,access,yes,regular
3971992834,entrance,main,regular
3972367698,direction,forward,regular
3972367698,highway,stop,regular
3974377709,natural,tree,regular
3974377729,natural,tree,regular
3974385569,natural,tree,regular
3974385589,natural,tree,regular
3974682471,access,customers,regular
3974682471,amenity,parking_entrance,regular
3974682471,name,Visitor Parking,regular
3974682535,natural,tree,regular
3974852163,city,Milwaukee,addr
3974852163,country,US,addr
3974852163,housenumber,127,addr
3974852163,postcode,53202,addr
3974852163,state,WI,addr
3974852163,street,East State Street,addr
3974852163,entrance,yes,regular
3974852163,name,Stage Door,regular
3974930960,natural,tree,regular
3976287825,access,customers,regular
3976287825,entrance,main,regular
3976289225,access,private,regular
3976289225,amenity,parking_entrance,regular
3976537664,city,Milwaukee,addr
3976537664,country,US,addr
3976537664,housenumber,1050,addr
3976537664,postcode,53202,addr
3976537664,state,WI,addr
3976537664,street,North Cass Street,addr
3976537664,entrance,yes,regular
3976744983,direction,forward,regular
3976744983,highway,stop,regular
3978065529,natural,tree,regular
3978065549,natural,tree,regular
3978065569,natural,tree,regular
3978165802,natural,tree,regular
3978165822,natural,tree,regular
3978165842,natural,tree,regular
3978229777,artwork_type,sculpture,regular
3978229777,tourism,artwork,regular
3978366231,highway,traffic_signals,regular
3979814400,access,private,regular
3979814400,entrance,yes,regular
3979970581,natural,tree,regular
3979970601,access,private,regular
3979970601,entrance,main,regular
3979970621,access,private,regular
3979970621,entrance,main,regular
3980648477,access,private,regular
3980648477,entrance,yes,regular
3980794695,access,customers,regular
3980794695,entrance,main,regular
3980794695,name,Foy's,regular
3981178957,access,private,regular
3981178957,city,Milwaukee,addr
3981178957,country,US,addr
3981178957,housenumber,1101,addr
3981178957,postcode,53202,addr
3981178957,state,WI,addr
3981178957,street,North Edison Street,addr
3981178957,amenity,parking_entrance,regular
3981178977,access,private,regular
3981178977,city,Milwaukee,addr
3981178977,country,US,addr
3981178977,housenumber,1141,addr
3981178977,postcode,53202,addr
3981178977,state,WI,addr
3981178977,street,North Edison Street,addr
3981178977,amenity,parking_entrance,regular
3981179877,access,private,regular
3981179877,entrance,yes,regular
3981179897,access,private,regular
3981179897,entrance,yes,regular
3981186368,natural,tree,regular
3982187491,highway,turning_circle,regular
3983105197,natural,tree,regular
3983106057,natural,tree,regular
3983106077,natural,tree,regular
3983518161,access,private,regular
3983518161,entrance,main,regular
3983518201,barrier,gate,regular
3985369060,access,private,regular
3985369060,entrance,main,regular
3985369100,access,customers,regular
3985369100,entrance,main,regular
3985444467,noexit,yes,regular
3985537648,access,private,regular
3985537648,amenity,parking_entrance,regular
3985537668,noexit,yes,regular
3986531513,access,private,regular
3986531513,city,Milwaukee,addr
3986531513,housenumber,1234,addr
3986531513,postcode,53202,addr
3986531513,state,WI,addr
3986531513,street,North Cass Street,addr
3986531513,entrance,main,regular
3986895675,direction,backward,regular
3986895675,highway,stop,regular
3987103219,access,private,regular
3987103219,entrance,main,regular
3988927235,entrance,yes,regular
3990453323,access,private,regular
3990453323,amenity,parking_entrance,regular
3990456104,access,private,regular
3990456104,entrance,main,regular
3990456265,access,private,regular
3990456265,amenity,parking_entrance,regular
3990618037,natural,tree,regular
3990619057,natural,tree,regular
3991273946,natural,tree,regular
3991274006,natural,tree,regular
3991274086,natural,tree,regular
3991274106,natural,tree,regular
3991291783,natural,tree,regular
3991357799,natural,tree,regular
3991449404,crossing,zebra,regular
3991449404,highway,crossing,regular
3991588462,natural,tree,regular
3991588542,natural,tree,regular
3991588582,natural,tree,regular
3992448349,access,customers,regular
3992448349,alt_name,USCIS,regular
3992448349,phone,+1 414 326 3033,contact
3992448349,entrance,main,regular
3992448349,name,U.S. Citizenship and Immigration Services,regular
3992448349,office,government,regular
3992448349,website,https://www.uscis.gov/about-us/find-uscis-office/field-offices/wisconsin-milwaukee-field-office,regular
3992449409,natural,tree,regular
3992449569,barrier,bollard,regular
3992449589,access,private,regular
3992449589,barrier,gate,regular
3992449609,barrier,bollard,regular
3992449629,barrier,bollard,regular
3992449740,access,private,regular
3992449740,entrance,yes,regular
3993019135,access,private,regular
3993019135,amenity,parking_entrance,regular
3993030973,access,private,regular
3993030973,entrance,main,regular
3995715482,barrier,gate,regular
3996460754,access,private,regular
3996460754,entrance,service,regular
3996653630,natural,tree,regular
3996706242,access,private,regular
3996706242,amenity,parking_entrance,regular
3996706242,name,WE Energies Enter,regular
3996706502,access,delivery,regular
3996706502,amenity,parking_entrance,regular
3996706582,natural,tree,regular
3997710038,access,private,regular
3997710038,city,Milwaukee,addr
3997710038,housenumber,801,addr
3997710038,postcode,53203,addr
3997710038,state,WI,addr
3997710038,street,West Michigan Street,addr
3997710038,entrance,main,regular
3997710883,noexit,yes,regular
3997928654,natural,tree,regular
3998275343,access,customers,regular
3998275343,amenity,parking_entrance,regular
3998275343,name,Residence Inn Guest Parking Enter,regular
3999460181,amenity,parking_entrance,regular
3999460181,name,Reserved Parking,regular
3999463481,entrance,yes,regular
3999463501,crossing,zebra,regular
3999463501,highway,traffic_signals,regular
3999605712,entrance,yes,regular
3999827608,entrance,yes,regular
3999827608,floor,1,regular
3999827608,name,Pay Here,regular
3999962297,access,customers,regular
3999962297,entrance,yes,regular
3999962297,name,Stairs,regular
3999962337,access,delivery,regular
3999962337,amenity,parking_entrance,regular
4000853796,city,Milwaukee,addr
4000853796,housenumber,719,addr
4000853796,interpolation,odd,addr
4000853796,postcode,53233,addr
4000853796,street,West Wisconsin Avenue,addr
4000853796,amenity,fast_food,regular
4000853796,phone,+1 414 271 8990,contact
4000853796,cuisine,pizza,regular
4000853796,delivery,yes,regular
4000853796,entrance,main,regular
4000853796,name,Domino's Pizza,regular
4000853796,opening_hours,Su-Th 10:00-01:00; Fr-Sa 10:00-03:00,regular
4000853796,takeaway,yes,regular
4000853819,barrier,bollard,regular
4000853839,barrier,bollard,regular
4000874776,barrier,bollard,regular
4000874798,barrier,bollard,regular
4000874990,access,private,regular
4000874990,entrance,yes,regular
4000875016,access,private,regular
4000875016,entrance,yes,regular
4001017176,access,private,regular
4001017176,entrance,yes,regular
4001249930,city,Milwaukee,addr
4001249930,housenumber,831,addr
4001249930,postcode,53233,addr
4001249930,street,West Wisconsin Avenue,addr
4001249930,entrance,main,regular
4001249955,amenity,bicycle_parking,regular
4001249955,bicycle_parking,stands,regular
4001469192,amenity,bicycle_parking,regular
4001469192,bicycle_parking,bollard,regular
4003450162,crossing,uncontrolled,regular
4003450162,highway,crossing,regular
4003649799,access,private,regular
4003649799,city,Milwaukee,addr
4003649799,housenumber,738,addr
4003649799,postcode,53203,addr
4003649799,state,WI,addr
4003649799,street,North 2nd Street,addr
4003649799,entrance,yes,regular
4004437881,amenity,bench,regular
4004451392,natural,tree,regular
4004583394,natural,tree,regular
4004583414,natural,tree,regular
4004583434,entrance,yes,regular
4004785922,artist_name,Vito Acconci,regular
4004785922,artwork_type,sculpture,regular
4004785922,name,Walkways Through the Wall,regular
4004785922,start_date,1998,regular
4004785922,tourism,artwork,regular
4004785922,wikipedia,en:Walkways Through the Wall,regular
4004785942,access,no,regular
4004785942,entrance,yes,regular
4005137061,natural,tree,regular
4005137461,natural,tree,regular
4005137481,natural,tree,regular
4005137501,natural,tree,regular
4005137601,amenity,bench,regular
4005137661,natural,tree,regular
4005990987,natural,tree,regular
4005991147,natural,tree,regular
4006270056,access,private,regular
4006270056,entrance,yes,regular
4006272201,natural,tree,regular
4006824927,natural,tree,regular
4006824968,natural,tree,regular
4006824988,natural,tree,regular
4006825170,natural,tree,regular
4006825550,natural,tree,regular
4006825570,natural,tree,regular
4006825590,natural,tree,regular
4006825610,natural,tree,regular
4006825630,natural,tree,regular
4007993489,access,private,regular
4007993489,entrance,main,regular
4008342907,access,private,regular
4008342907,entrance,service,regular
4008424302,natural,tree,regular
4008777545,access,customers,regular
4008777545,entrance,main,regular
4009518917,natural,tree,regular
4009518978,natural,tree,regular
4009519018,natural,tree,regular
4009591495,natural,tree,regular
4009591515,natural,tree,regular
4009591555,natural,tree,regular
4009591715,natural,tree,regular
4009694792,natural,tree,regular
4009694812,natural,tree,regular
4010284134,crossing,zebra,regular
4010284134,highway,crossing,regular
4010310962,man_made,surveillance,regular
4010310962,support,wall_mounted,regular
4010310962,surveillance,outdoor,regular
4010310962,type,camera,surveillance
4010562047,entrance,yes,regular
4010562248,access,private,regular
4010562248,entrance,service,regular
4010562268,natural,tree,regular
4012972950,natural,tree,regular
4012973530,natural,tree,regular
4012973550,natural,tree,regular
4012973610,natural,tree,regular
4012986242,natural,tree,regular
4013476052,natural,tree,regular
4013535324,natural,tree,regular
4013634664,amenity,parking_entrance,regular
4013634664,name,Exit,regular
4013637175,access,private,regular
4013637175,amenity,parking_entrance,regular
4013637197,crossing,uncontrolled,regular
4013637197,highway,crossing,regular
4013925605,natural,tree,regular
4013925627,noexit,yes,regular
4015070177,access,customers,regular
4015070177,entrance,main,regular
4016697291,amenity,parking_entrance,regular
4016697291,name,Entrance,regular
4016697332,man_made,surveillance,regular
4016697332,support,wall_mounted,regular
4016697332,surveillance,outdoor,regular
4016697332,type,camera,surveillance
4017457610,access,private,regular
4017457610,amenity,parking_entrance,regular
4017460054,barrier,gate,regular
4017460094,man_made,surveillance,regular
4017460094,support,pole,regular
4017460094,surveillance,outdoor,regular
4017460094,type,camera,surveillance
4018114803,noexit,yes,regular
4018114847,natural,tree,regular
4019063294,access,delivery,regular
4019063294,housenumber,1024,addr
4019063294,postcode,53233,addr
4019063294,street,North 8th Street,addr
4019063294,amenity,parking_entrance,regular
4019063316,natural,tree,regular
4019063344,man_made,surveillance,regular
4019063344,surveillance,outdoor,regular
4019063344,type,camera,surveillance
4019063387,natural,tree,regular
4019063508,entrance,yes,regular
4019063529,natural,tree,regular
4019063570,amenity,bench,regular
4019063690,crossing,uncontrolled,regular
4019063690,highway,crossing,regular
4020667024,natural,tree,regular
4020667044,natural,tree,regular
4020667124,natural,tree,regular
4020667164,natural,tree,regular
4020667264,access,delivery,regular
4020667264,amenity,parking_entrance,regular
4020667564,natural,tree,regular
4022690519,crossing,unmarked,regular
4022690519,highway,crossing,regular
4022690545,crossing,unmarked,regular
4022690545,highway,crossing,regular
4022758902,noexit,yes,regular
4023027677,access,private,regular
4023027677,barrier,gate,regular
4023028079,access,delivery,regular
4023028079,amenity,parking_entrance,regular
4023028099,access,delivery,regular
4023028099,amenity,parking_entrance,regular
4023028119,access,private,regular
4023028119,entrance,yes,regular
4023028140,access,customers,regular
4023028140,entrance,main,regular
4024737085,access,private,regular
4024737085,entrance,staircase,regular
4024957090,direction,forward,regular
4024957090,highway,stop,regular
4025161212,access,private,regular
4025161212,amenity,parking_entrance,regular
4025161212,capacity,68,regular
4025161233,access,private,regular
4025161233,entrance,service,regular
4025161277,entrance,yes,regular
4027255963,artwork_type,sculpture,regular
4027255963,tourism,artwork,regular
4027255983,natural,tree,regular
4027258703,natural,tree,regular
4029053215,noexit,yes,regular
4029053276,entrance,main,regular
4029404582,housenumber,301,addr
4029404582,postcode,53202,addr
4029404582,street,North Broadway Street,addr
4029404582,clothes,women,regular
4029404582,phone,+1 414 271 1105,contact
4029404582,website,https://www.anthropologie.com/anthro/store-locator/store/milwaukee/historic-third-ward/00508#/detail?storeId=00508&brand=anthro,contact
4029404582,name,Anthropologie,regular
4029404582,opening_hours,Mo-Sa 10:00-19:00; Su 11:00-18:00,regular
4029404582,shop,clothes,regular
4029405762,natural,tree,regular
4030058869,noexit,yes,regular
4030103722,man_made,surveillance,regular
4030103722,support,wall_mounted,regular
4030103722,surveillance,outdoor,regular
4030103722,type,camera,surveillance
4030249352,entrance,main,regular
4030249352,name:2016,Dave's Electric Bike Shop,regular
4030329816,entrance,main,regular
4030885970,housenumber,403,addr
4030885970,postcode,53202,addr
4030885970,street,East Saint Paul Avenue,addr
4030885970,phone,+1 414 271 3864,contact
4030885970,website,http://julienshadeshop.com,contact
4030885970,entrance,main,regular
4030885970,name,Julien Shade Shop,regular
4030885970,shop,window_blind,regular
4030885970,start_date,1893,regular
4030887990,entrance,main,regular
4030888050,access,private,regular
4030888050,entrance,service,regular
4030888070,access,delivery,regular
4030888070,amenity,parking_entrance,regular
4032331072,natural,tree,regular
4032349656,amenity,bench,regular
4035496123,natural,tree,regular
4035496303,natural,tree,regular
4035496363,natural,tree,regular
4035657394,natural,tree,regular
4035658034,natural,tree,regular
4035658314,natural,tree,regular
4035658494,natural,tree,regular
4035658574,natural,tree,regular
4035658614,natural,tree,regular
4035658674,natural,tree,regular
4035658694,natural,tree,regular
4035658714,natural,tree,regular
4035658794,natural,tree,regular
4035658834,natural,tree,regular
4035658874,natural,tree,regular
4035658914,natural,tree,regular
4035658934,natural,tree,regular
4035658954,natural,tree,regular
4035658994,natural,tree,regular
4035853401,natural,tree,regular
4035853426,natural,tree,regular
4035853515,natural,tree,regular
4035853708,natural,tree,regular
4035853855,natural,tree,regular
4035853877,natural,tree,regular
4035853917,natural,tree,regular
4035854219,natural,tree,regular
4035854281,natural,tree,regular
4037439206,natural,tree,regular
4037439246,natural,tree,regular
4037439446,natural,tree,regular
4037439746,amenity,bench,regular
4037439786,natural,tree,regular
4037439906,amenity,bench,regular
4037439986,natural,tree,regular
4037440146,natural,tree,regular
4037440166,amenity,bench,regular
4037440206,amenity,bench,regular
4037616617,natural,tree,regular
4037616677,natural,tree,regular
4037625252,natural,tree,regular
4037718407,amenity,bench,regular
4039189723,natural,tree,regular
4039189763,natural,tree,regular
4039189863,natural,tree,regular
4039189883,natural,tree,regular
4039189903,natural,tree,regular
4039189963,natural,tree,regular
4040795091,natural,tree,regular
4040795251,natural,tree,regular
4040959242,natural,tree,regular
4040959262,natural,tree,regular
4040959503,natural,tree,regular
4040959523,natural,tree,regular
4040959583,natural,tree,regular
4040960027,natural,tree,regular
4040960047,natural,tree,regular
4040960147,natural,tree,regular
